word;2_00;2_10
ondermandateren;-;K
ondernemerschapsonderwijs;-;K
onderschrijden;-;K
ondertoezichtgestelde;-;K
onderwijsleersituatie;-;K
onderwijsondersteuner;-;K
onderzoeksagenda;-;K
onderzoeksmethodologie;-;K
ongesprongen;-;K
ongewenstverklaring;-;K
ontvetting;-;K
ontwikkelingsgeneeskundig;-;K
ontwikkelingspsychopathologie;-;K
ontwikkelingsrelevantie;-;K
oorlogscorrespondente;-;K
oorsprongsland;-;K
openbaarvervoersysteem;-;K
opleidingsaccreditatie;-;K
ouderenrichtlijn;-;K
pakwerker;-;K
partnerschapsverdrag;-;K
platgebeld;-;K
plichtig;-;K
polstas;-;K
ppm;-;K
prestatiebekostiging;-;K
prijsbijstellingstranche;-;K
product-marktcombinatie;-;K
progressieveling;-;K
provinciegriffier;-;K
puntenwedstrijd;-;K
rechtsplegingsvergoeding;-;K
recidiverisico;-;K
revalidatiezorg;-;K
risicotaxatie;-;K
scheikundeonderwijs;-;K
schonehandenpolitiek;-;K
servo;-;K
slechtweerscenario;-;K
sociaal-medisch;-;K
spooroverweg;-;K
stamcellijn;-;K
stamceltransplantatie;-;K
stikstofdepositie;-;K
studentenpanel;-;K
surfrock;-;K
toelatingsassessment;-;K
toeristenweg;-;K
transitiedatum;-;K
transportweg;-;K
trigram;-;K
tuinbouwraad;-;K
twee-en-een-half;-;K
tweerichtingsproces;-;K
uitklikken;-;K
uitsnijderij;-;K
uitvinken;-;K
ultrageluidonderzoek;-;K
urgentiearts;-;K
urgentiegevoel;-;K
urgentieplan;-;K
urgentieprocedure;-;K
urgentieregeling;-;K
urgentiestatus;-;K
urgentiesystematiek;-;K
urgentieteam;-;K
veiligheidstoebehoren;-;K
verantwoordingsplichtig;-;K
verenigingscontributie;-;K
verenigingsondersteuner;-;K
vergaderlocatie;-;K
vergrijpboete;-;K
vernieuwingsgeld;-;K
veronderstellenderwijs;-;K
verplaatsingsmogelijkheid;-;K
verplaatsingsonkosten;-;K
verrichtingensysteem;-;K
verrommeling;-;K
verspaningstechnologie;-;K
vertrouwensinspecteur;-;K
vervreemder;-;K
verzekeringsgeneeskundig;-;K
vicekampioen;-;K
voedselbon;-;K
voorbereidingstermijn;-;K
voorstraat;-;K
vrijetijdseconomie;-;K
vroegboekkorting;-;K
vuvuzela;-;K
wachtgeldpremie;-;K
weblocatie;-;K
webportaal;-;K
webredacteur;-;K
wegatletiek;-;K
wegdrinken;-;K
weglekeffect;-;K
werkgeversvoorman;-;K
werkgroepvoorzitter;-;K
werknemersvoorzitter;-;K
werkweg;-;K
wetssysteem;-;K
wetstoepassing;-;K
wijkenaanpak;-;K
wijkontsluitingsweg;-;K
wilsdaad;-;K
winput;-;K
yoni;-;K
zesbaansweg;-;K
zesjescultuur;-;K
ziekeninrichting;-;K
zonnefolie;-;K
zonnehitte;-;K
zonnekind;-;K
zonnekracht;-;K
zonnetoren;-;K
zwangerschapsdiabetes;-;K
zwart-witdenken;-;K
kasseienrit;-;K
openbronsoftware;-;K
otoliet;-;K
Afrikamissie;-;K
Alpentoerisme;-;K
Aprilbeweging;-;K
Arthursage;-;K
Auschwitzleugen;-;K
Az.;-;K
Balkansyndroom;-;K
Beatlesfan;-;K
Cederrevolutie;-;K
Chin.;-;K
Godsregering;-;K
Herves;-;K
Hunnenkoning;-;K
IVF-kind;-;K
Jodenhoek;-;K
Jodenhulp;-;K
Jodenvolk;-;K
Jodenwijk;-;K
NAVO-bevelhebber;-;K
NAVO-functionaris;-;K
NAVO-luchtmacht;-;K
NAVO-opperbevelhebber;-;K
NAVO-plan;-;K
NAVO-strijdmacht;-;K
NAVO-studie;-;K
Noordzeeland;-;K
Opiumoorlog;-;K
Oranjeaanvoerder;-;K
Oranjeafvaardiging;-;K
Oranjebeweging;-;K
Oranjecoach;-;K
Oranjelied;-;K
Oranjepartij;-;K
Oranjeprins;-;K
Oranjeshirt;-;K
Oranjetelg;-;K
Oranjevorstin;-;K
Ossenhoeder;-;K
Philipslamp;-;K
Philipstelefoon;-;K
Protestantenbond;-;K
Rampenidentificatieteam;-;K
Riagg-medewerker;-;K
Rijksbrandweeracademie;-;K
Rijnbond;-;K
Rijnprovincie;-;K
Rijnverbond;-;K
Rozenoorlog;-;K
Schapeneilanden;-;K
Schriftmatig;-;K
Slavenkust;-;K
Statenvlag;-;K
aardappeljassen;-;K
aardeekhoorn;-;K
aasemmer;-;K
academieburger;-;K
accordeonbus;-;K
accountantsafdeling;-;K
achterglasschildering;-;K
achterleer;-;K
ad-hocbesluit;-;K
adonisblauwtje;-;K
adoniscomplex;-;K
adonistuintje;-;K
adventskerk;-;K
advocateborrel;-;K
afvaldeken;-;K
agame;-;K
aidsactivist;-;K
aidsdeskundige;-;K
aidsdode;-;K
aidsgala;-;K
aidsgeval;-;K
aidsonderzoeker;-;K
akkermuis;-;K
alcoholsterfte;-;K
allemansverdriet;-;K
allroundkampioenschap;-;K
alpendorp;-;K
alpengletsjer;-;K
alpenhaas;-;K
alpenklaver;-;K
alpenroman;-;K
alzheimerdiagnose;-;K
amandelhockey;-;K
amateurpoliticus;-;K
amazonemier;-;K
amortisatiekas;-;K
amusementsgelegenheid;-;K
ankerknoop;-;K
annalenschool;-;K
anti-inflatiebeleid;-;K
antiabortuswetgeving;-;K
antialcoholcampagne;-;K
antiapartheidsorganisatie;-;K
antiapartheidsstrijder;-;K
antiastmamiddel;-;K
antibeweging;-;K
antiblafband;-;K
antibotsingslicht;-;K
antiburgerlijkheid;-;K
anticonceptiemethode;-;K
anticonceptiepleister;-;K
anticorruptiecommissie;-;K
anticrisismaatregel;-;K
anticrisisprogramma;-;K
antidatering;-;K
antidiscriminatieregeling;-;K
antidrugsbrigade;-;K
antidumpheffing;-;K
antidumpingheffing;-;K
antifilm;-;K
antigevoel;-;K
antiguerrillaoorlog;-;K
antihervormingsgezinde;-;K
antihoestmiddel;-;K
antihouding;-;K
antihumor;-;K
antikartelbeleid;-;K
antikernenergie;-;K
antikernenergielobby;-;K
antiklopmiddel;-;K
antikoloniaal;-;K
antikraakwacht;-;K
antikraakwetgeving;-;K
antikraker;-;K
antikunst;-;K
antilobby;-;K
antilopejacht;-;K
antimaffiacommissie;-;K
antimarketing;-;K
antimigrantenpartij;-;K
antimilitair;-;K
antimisdaadwet;-;K
antimodel;-;K
antimodernisme;-;K
antioproerpolitie;-;K
antiparallel;-;K
antipoliticus;-;K
antipoëzie;-;K
antipubliciteit;-;K
antiraketwapen;-;K
antiretour;-;K
antiroman;-;K
antirooklobby;-;K
antisatellietwapen;-;K
antischipraket;-;K
antischool;-;K
antispeculatie;-;K
antistemming;-;K
antistollingsbehandeling;-;K
antitankgeweer;-;K
antitankhelikopter;-;K
antitankkanon;-;K
antiterreurbrigade;-;K
antiterreurgroep;-;K
antiterrorismeteam;-;K
antitheater;-;K
antivoetbal;-;K
antivrouw;-;K
antoniusvarken;-;K
antoniuszwijn;-;K
aposteldag;-;K
appelepap;-;K
aquariumgebouw;-;K
arbeidersassociatie;-;K
arbeidershulp;-;K
arbeidsconferentie;-;K
arbeidspartijleider;-;K
arbeidsvoorwaardenbesluit;-;K
arbomedewerker;-;K
arendsvaren;-;K
armengoed;-;K
arrestantenlokaal;-;K
astaat;-;K
atechnisch;-;K
atlashert;-;K
attila;-;K
audiocolumn;-;K
audiowandeling;-;K
augustijns;-;K
autocombiregeling;-;K
autoglasservice;-;K
autoherstelplaats;-;K
autolijn;-;K
autopootje;-;K
avondgodsdienstoefening;-;K
avondpauwoog;-;K
baanlijn;-;K
baanwijs;-;K
baardmees;-;K
babyaap;-;K
babybond;-;K
babybus;-;K
bakstoel;-;K
balkanbeat;-;K
balkanjazz;-;K
balkanmuziek;-;K
balladedichter;-;K
ballonlamp;-;K
balvangertje;-;K
bandwagoneffect;-;K
baptistenpredikant;-;K
barrièretraktaat;-;K
bedrijfsjargon;-;K
beemdooievaarsbek;-;K
beenbank;-;K
beenbreker;-;K
beenpoeder;-;K
beestentijd;-;K
bendelstuk;-;K
benzinelampje;-;K
bergfluiter;-;K
bergforel;-;K
bergingsinspecteur;-;K
bergklokje;-;K
bergrat;-;K
berkenolie;-;K
beslissingsstrategie;-;K
bestaanswereld;-;K
betaalradio;-;K
betalingsaanwijzing;-;K
betonrock;-;K
beukerij;-;K
beukvink;-;K
beurseconomie;-;K
bewegingslijn;-;K
biezenweide;-;K
bijkerk;-;K
bikkelbal;-;K
bindwilg;-;K
binnenafmeting;-;K
binnenvest;-;K
binnenvloot;-;K
bitternoot;-;K
blaaspistool;-;K
blankofficier;-;K
blauwschuit;-;K
blijfpremie;-;K
bloedpoeder;-;K
bloedwortel;-;K
bloemenmonument;-;K
bloemensymboliek;-;K
bloemenvriend;-;K
blokeend;-;K
blokjesvoetbal;-;K
blokschijf;-;K
bloothooi;-;K
bobbed;-;K
bochelmannetje;-;K
boeddhabuikje;-;K
boeddhahouding;-;K
boeglul;-;K
boekenimport;-;K
boekgrafiek;-;K
boerenprobleem;-;K
boerentabak;-;K
boethuis;-;K
bogie;-;K
bollendag;-;K
bonbondoosje;-;K
bondsakte;-;K
bondsapparaat;-;K
bondsparlement;-;K
bondsvolk;-;K
boombeschrijving;-;K
boomhoek;-;K
boomschool;-;K
boomslaper;-;K
boomsluiter;-;K
boomstekelvarken;-;K
boorzuurpoeder;-;K
bootmens;-;K
borrelworstje;-;K
borstelkrans;-;K
borstelwaren;-;K
borsthanger;-;K
bosbeer;-;K
bosbode;-;K
boshuishoudkunde;-;K
boskar;-;K
bosmuur;-;K
bosvlam;-;K
boterbrood;-;K
boterhammentrommeltje;-;K
boterhond;-;K
boterhuis;-;K
bourgeoiscultuur;-;K
bourgeoismentaliteit;-;K
bouwkeur;-;K
bouwspeurwerk;-;K
bovenkop;-;K
bovenveen;-;K
bovenwarmte;-;K
boyscout;-;K
bralaap;-;K
brandewijnkom;-;K
brandstofinjectiesysteem;-;K
breekhout;-;K
breinbaas;-;K
breintrainer;-;K
bremraapfamilie;-;K
briefadel;-;K
brievenhanger;-;K
brijbek;-;K
brijberg;-;K
brilzee-eend;-;K
brobbel;-;K
broeder-overste;-;K
broederkerk;-;K
broekneus;-;K
brompijp;-;K
bronzout;-;K
broodkist;-;K
brouwersbier;-;K
bruinbank;-;K
brutovermogen;-;K
budgetpolis;-;K
buiklap;-;K
buitenbeen;-;K
buitenborg;-;K
buitenlust;-;K
bulkoverslagbedrijf;-;K
bunkerrechtbank;-;K
burgerdag;-;K
busboot;-;K
businessrestaurant;-;K
buurtbewaking;-;K
cacaomot;-;K
cadmiumcel;-;K
capaciteitenstelsel;-;K
carnavalsgroet;-;K
carnavalsmaand;-;K
carpoolbevordering;-;K
casheconomie;-;K
casinowit;-;K
catalogusverkoop;-;K
ceintuurbaan;-;K
cellenbeleid;-;K
cementkoper;-;K
chemiewinkel;-;K
chester;-;K
chineesrestaurantsyndroom;-;K
christenkind;-;K
christenridder;-;K
christenrijk;-;K
chrysantentroon;-;K
citrusolie;-;K
cobranding;-;K
commandotoets;-;K
commissiebesluit;-;K
communiepak;-;K
compensatietheorie;-;K
compressietherapie;-;K
computerdiagnose;-;K
computerkoppeling;-;K
computerzetten;-;K
conceptbeginselprogramma;-;K
concertdirectie;-;K
concordia;-;K
conjunctuuronderzoek;-;K
consultorencollege;-;K
correctiekaart;-;K
coördinatiewet;-;K
flipteam;-;K
flitslichtpoeder;-;K
floersring;-;K
forumgeneratie;-;K
fruitpromotie;-;K
fusieverdrag;-;K
galapak;-;K
gammavlinder;-;K
ganzenveld;-;K
garantieverdrag;-;K
gasalarmpistool;-;K
gasdood;-;K
gasthuismoeder;-;K
gaswater;-;K
gauss;-;K
gebedssnoer;-;K
geboortelid;-;K
geboortezang;-;K
gedragsmechanisme;-;K
gekkenkrant;-;K
geleidingsdoofheid;-;K
geloofsformulier;-;K
geloofsinzicht;-;K
geloofsoriëntatie;-;K
geluidscamera;-;K
gemeenschapsdruk;-;K
gemeenschapsgalerij;-;K
gemeenschapsprijs;-;K
gemeentearmen;-;K
genentechnologie;-;K
generaal-veldmaarschalk;-;K
genotsknots;-;K
gerechtsoefening;-;K
geslachtstafel;-;K
getallenraadsel;-;K
getijdenhaven;-;K
geuzenkerk;-;K
gevechtseskader;-;K
gevechtsinformatie;-;K
gevechtspositie;-;K
gevoelsaspect;-;K
gevoelscontact;-;K
gevoelsexpressie;-;K
geweizwam;-;K
gewelfvak;-;K
gezinsoord;-;K
gezondheidscommunity;-;K
gezondheidsstreven;-;K
gierparelhoen;-;K
gietgal;-;K
gifkunde;-;K
gifmeter;-;K
gluurpop;-;K
godenzang;-;K
godsbestel;-;K
godsgave;-;K
goedhals;-;K
golfkam;-;K
gooiarm;-;K
gooilijn;-;K
gordelmol;-;K
gordelmuis;-;K
gortebrij;-;K
gortworst;-;K
goudhaar;-;K
goudmes;-;K
goudoog;-;K
goudpunt;-;K
goulashcommunisme;-;K
gouvernementsbesluit;-;K
graafpoot;-;K
grachthuis;-;K
grafzorg;-;K
grasaap;-;K
grasboom;-;K
grashoen;-;K
grasleeuwerik;-;K
graswants;-;K
grauwbaard;-;K
grensdijk;-;K
grijsboek;-;K
grijsdenken;-;K
grijsgeel;-;K
groeiboog;-;K
groenkop;-;K
groenoog;-;K
groenstraat;-;K
groentestoofschotel;-;K
groepsassistent;-;K
groepspsychotherapie;-;K
grondgat;-;K
groteletterbibliotheek;-;K
grotetertstoonladder;-;K
guldenmond;-;K
haaiebaai;-;K
haalgolf;-;K
haargras;-;K
haarrook;-;K
haarspijker;-;K
haarverzorger;-;K
haastbriefje;-;K
haat-liefderelatie;-;K
hagenbeuk;-;K
haker;-;K
haler;-;K
hammenbeen;-;K
handbeen;-;K
handbeenderen;-;K
handelsfaculteit;-;K
handelsscheepvaart;-;K
handmatigheid;-;K
handrembreekkabel;-;K
handzetsel;-;K
hanengang;-;K
hanghuis;-;K
hangtoren;-;K
harddrugverslaafde;-;K
hardijzer;-;K
harmoniedenken;-;K
harnasman;-;K
harnasmeerval;-;K
hartbeeld;-;K
hartenkenner;-;K
hartheelkunde;-;K
havenbordeel;-;K
havenfort;-;K
havenstraat;-;K
hazengras;-;K
hazennoot;-;K
heibaan;-;K
heidoorn;-;K
heilsfront;-;K
heksenjager;-;K
heksenziener;-;K
helmduif;-;K
helmkrab;-;K
hemelheer;-;K
herdenkingsnummer;-;K
herdenkingsspeech;-;K
herenbaan;-;K
herfsttekens;-;K
hersenatrofie;-;K
hink-stap-springer;-;K
historieblad;-;K
hoefbron;-;K
hoefhamer;-;K
hoefslagboek;-;K
hoeklijst;-;K
hoekschoorsteen;-;K
holenonderzoek;-;K
holvoet;-;K
hometerminal;-;K
homobom;-;K
hondenbestaan;-;K
hondendek;-;K
hondendressuur;-;K
hondenmaaltijd;-;K
hondennest;-;K
hondsapen;-;K
hondsbossen;-;K
hoofdseinpaal;-;K
hoofdwoordencatalogus;-;K
hoogeind;-;K
hoogwijs;-;K
hooigat;-;K
hooikanon;-;K
hotsknotsbegoniavoetbal;-;K
houseakkoord;-;K
houtakker;-;K
houtknecht;-;K
houtlading;-;K
huis-aan-huiscollecte;-;K
huis-aan-huisverkoop;-;K
huis-aan-huisverkoper;-;K
huisbestuur;-;K
huisbreker;-;K
huisbroei;-;K
huiscommissie;-;K
huiscorrectie;-;K
huishoudkwaliteit;-;K
huiswoordvoerder;-;K
hulpverleningsinstituut;-;K
hulstvlieg;-;K
huurzegel;-;K
huwelijksconflict;-;K
huwelijksgedicht;-;K
ijsbeeld;-;K
ijsbok;-;K
ijsbond;-;K
ijsbout;-;K
ijsclubterrein;-;K
ijsduif;-;K
ijsgala;-;K
ijsgeld;-;K
ijsgors;-;K
ijshanden;-;K
ijshockeyschaats;-;K
ijskist;-;K
ijssatelliet;-;K
ijsstroom;-;K
ijstak;-;K
ijswolk;-;K
ijzerbron;-;K
ijzerhardfamilie;-;K
ijzerhart;-;K
ijzermenie;-;K
ijzerpoeder;-;K
ijzerslag;-;K
ijzerstapelingsziekte;-;K
ijzervaren;-;K
ijzervitriool;-;K
ijzerwater;-;K
ijzerwerker;-;K
imageverbetering;-;K
immuniteitsreactie;-;K
incidentenjournalistiek;-;K
indoorvolleybal;-;K
inductievrij;-;K
inferioriteitscomplex;-;K
informatie-cd;-;K
informatieadres;-;K
informatietheoretisch;-;K
infostopzuil;-;K
infraproject;-;K
infraroodtechniek;-;K
inlegtafel;-;K
inmaakuitje;-;K
instellingszorg;-;K
invoertoets;-;K
inwijdingsmysterie;-;K
inwonersequivalent;-;K
irisdruk;-;K
jaarringenonderzoek;-;K
jagersfontein;-;K
jagershuis;-;K
jansenistenband;-;K
jeugdstad;-;K
jezuïetenporselein;-;K
jodenjongen;-;K
jongerenontmoetingsplek;-;K
judasgroet;-;K
judaslach;-;K
kaarsmaker;-;K
kaasklok;-;K
kachelweer;-;K
kalissehout;-;K
kalkdeeg;-;K
kalkhoofd;-;K
kalmoestinctuur;-;K
kammetjesstekelzwam;-;K
kamperstukje;-;K
kanaalkoorts;-;K
kandidatenziekte;-;K
kankerstraal;-;K
kankerwond;-;K
kapelbrug;-;K
kapellendoos;-;K
kardinaal-deken;-;K
kasandijvie;-;K
kasgeld-bv;-;K
kasteelstraat;-;K
katerwater;-;K
katoenolie;-;K
kattenkabinet;-;K
kattenvrouw;-;K
keizerburcht;-;K
keldertheater;-;K
kerkenkamer;-;K
kerkgeschil;-;K
kernspintomografie;-;K
kersengom;-;K
kerst-in;-;K
kerstboombal;-;K
kerstgave;-;K
kettingschijf;-;K
keurhout;-;K
keurhuis;-;K
ki-station;-;K
kievitsnest;-;K
kilometerrit;-;K
kinderbeen;-;K
kinderbioscoop;-;K
kinderenquête;-;K
kinderschrijver;-;K
kinderverliefdheid;-;K
kindervisite;-;K
kladaantekening;-;K
kladlijst;-;K
klap-bv;-;K
klaphoed;-;K
klappersuiker;-;K
klaproosdag;-;K
klassenloterij;-;K
klasseverpleging;-;K
klassewagen;-;K
klauwaap;-;K
klaverruiter;-;K
kleefpaal;-;K
kleinetertstoonladder;-;K
kleipop;-;K
kleitrapper;-;K
kleiweidegebied;-;K
klepmolen;-;K
klimrank;-;K
klimrente;-;K
klopkwast;-;K
kluisvrucht;-;K
knoopsgatenmachine;-;K
knopschimmel;-;K
knorbuffel;-;K
koedokter;-;K
koeienbloem;-;K
koekdenken;-;K
koelucht;-;K
koffiezuur;-;K
kolenbries;-;K
koningsbaan;-;K
koningsliefde;-;K
koningsstern;-;K
kooiwiel;-;K
koollangpootmug;-;K
milleriet;-;K
ministring;-;K
moddergeus;-;K
moddergoot;-;K
moddermannetje;-;K
moederheil;-;K
moedervos;-;K
moerasmuur;-;K
moeraspalm;-;K
moerweide;-;K
moeskop;-;K
moffenmeid;-;K
moleculespectrum;-;K
moleculestructuur;-;K
molleboon;-;K
mondkus;-;K
monsterman;-;K
montessorimethode;-;K
mordechai;-;K
morgenbad;-;K
moslimautoriteiten;-;K
moslimmilitie;-;K
moslimparlement;-;K
mosselplaat;-;K
motorenleverancier;-;K
muithuis;-;K
muntcollege;-;K
muntkamer;-;K
museumman;-;K
muskietengordijn;-;K
muurplaquette;-;K
nachtaap;-;K
nachtbidder;-;K
nachtschutter;-;K
napoleoncomplex;-;K
narcisridderzwam;-;K
narcissenbol;-;K
nationaliteitsprincipe;-;K
natuurkarton;-;K
navelsnoer;-;K
naziarchitectuur;-;K
naziarts;-;K
nazigezind;-;K
nazileiding;-;K
naziminister;-;K
naziorganisatie;-;K
nazipolitiek;-;K
nazisymbool;-;K
nestvogel;-;K
nettobereik;-;K
nettobetaling;-;K
nettoproductie;-;K
nettoverschil;-;K
neusleer;-;K
niet-rokerscoupé;-;K
nieuwjaarsprent;-;K
nieuwlands;-;K
nieuwscommentaar;-;K
nieuwstribune;-;K
nijverheidsakte;-;K
nijverheidsraad;-;K
nonnenconvent;-;K
nonnengang;-;K
noordeinde;-;K
noordzeeharing;-;K
norbertijnenorde;-;K
observatieoefening;-;K
oceaangebied;-;K
oesterbeurs;-;K
oesterpark;-;K
ohmmeter;-;K
okersoep;-;K
oliegas;-;K
olifantsbeen;-;K
olifantsoor;-;K
omwentelingsgeest;-;K
oncogeen;-;K
onderwaterwapen;-;K
onlinegame;-;K
oogscherm;-;K
oorlogsangst;-;K
oorlogsbazuin;-;K
oorlogschirurgie;-;K
oorlogswinstmaker;-;K
opblaastent;-;K
openingstitel;-;K
opiumverlof;-;K
oppositiewoordvoerder;-;K
oranjebloem;-;K
oranjeboek;-;K
oranjegroen;-;K
oranjelelie;-;K
oranjestrik;-;K
oranjewater;-;K
ordeboek;-;K
ossenboer;-;K
otterstation;-;K
ouderdomsaftrek;-;K
ouderdomsverziendheid;-;K
oudgelovige;-;K
oudhistoricus;-;K
outdoortornooi;-;K
ovenstok;-;K
overgangsveen;-;K
overheidsorder;-;K
overleveringsplan;-;K
overlevingsoperatie;-;K
ozonapparaat;-;K
paaldijk;-;K
paalkistrecht;-;K
paalrij;-;K
paaltjeswandeling;-;K
paardenkam;-;K
paardenkleed;-;K
paasgave;-;K
paasmaand;-;K
paasvlees;-;K
padvinderslied;-;K
pakketbom;-;K
pakketvaartmaatschappij;-;K
palentrekker;-;K
palestijnensjaaltje;-;K
palmgierzwaluw;-;K
palmkernolie;-;K
panoramarijtuig;-;K
parachutistenbataljon;-;K
paradedag;-;K
paradegeld;-;K
parademaker;-;K
paradijsdeur;-;K
paradijshof;-;K
parelessence;-;K
partijinstantie;-;K
partijpresidium;-;K
passageafdeling;-;K
pastoorsambt;-;K
patatfooi;-;K
patroontekenen;-;K
pauwenvlees;-;K
pavlovreflex;-;K
penningkast;-;K
penseelaapje;-;K
pensioen-bv;-;K
peperkoren;-;K
perenrood;-;K
permissiebriefje;-;K
pestwortel;-;K
pijlbrem;-;K
pijlstaartolie;-;K
pijpbroek;-;K
pijpketel;-;K
pindakoek;-;K
pinksterchristen;-;K
pinkstergelovige;-;K
pinksterlied;-;K
plank-bv;-;K
plantenziektewet;-;K
planthof;-;K
pleintheater;-;K
plof-bv;-;K
plugboer;-;K
poederzwamgast;-;K
poesjenellentheater;-;K
polderpop;-;K
polderwijk;-;K
pondemaat;-;K
pontman;-;K
pootvisfonds;-;K
postchequenummer;-;K
postcommunie;-;K
postmix;-;K
postsleper;-;K
potworm;-;K
poëziekrant;-;K
poëziekroniek;-;K
premiecoupon;-;K
premiehengst;-;K
presidentsstoel;-;K
priester-arbeider;-;K
prikkelfoto;-;K
prikkorf;-;K
privébestaan;-;K
privédruk;-;K
privéhandel;-;K
privéreden;-;K
privésponsor;-;K
privétransactie;-;K
product-marktmatrix;-;K
psalmpomp;-;K
punt-streeplijn;-;K
putjeskool;-;K
pyjamafeestje;-;K
raderuurwerk;-;K
radiopathologie;-;K
radiosymfonieorkest;-;K
radiotechnisch;-;K
raketkunde;-;K
randhagel;-;K
randjesbloem;-;K
rangcorrelatiecoëfficiënt;-;K
rangordecijfer;-;K
raptrio;-;K
rasindeling;-;K
rasinstinct;-;K
rasterelektronenmicroscoop;-;K
rattenklooster;-;K
rechtsoefening;-;K
reclamekring;-;K
recreatiecriminaliteit;-;K
redactiecollectief;-;K
redeleer;-;K
reformpartij;-;K
regelelement;-;K
regenkanon;-;K
regentenheerschappij;-;K
regeringsprogram;-;K
reggaekleuren;-;K
regiopromotie;-;K
regiorunner;-;K
reinigingshuis;-;K
reisatlas;-;K
relikwieënschrijn;-;K
relikwieënverering;-;K
renaissancepaus;-;K
renaissanceschoonheid;-;K
residentieorkest;-;K
retroreflectie;-;K
ridderkroon;-;K
rietmees;-;K
rijinstructie;-;K
rijksarbeidsbeurs;-;K
rijkskroon;-;K
rijkslandbouwwinterschool;-;K
rijksridder;-;K
rijksvrijheer;-;K
rijkswachtkolonel;-;K
rijkswerkplaats;-;K
rijkszuivelstation;-;K
rijnboog;-;K
rijngrind;-;K
rijnlichter;-;K
rijpartij;-;K
rijpmaand;-;K
rijstgras;-;K
rijstuin;-;K
ringhals;-;K
ringstuk;-;K
rivierarrondissement;-;K
rivierzwijn;-;K
roeisimulator;-;K
rollenzanger;-;K
roodgevoelig;-;K
roodkrijttekening;-;K
rooirok;-;K
rookgasontzwavelingsgips;-;K
rooswinkel;-;K
rowan;-;K
rozenazijn;-;K
rozengeranium;-;K
rozenhof;-;K
ruilhuwelijk;-;K
ruimtegraf;-;K
ruimtevaarttak;-;K
ruiterkamp;-;K
ruitjesstof;-;K
sabbatsschending;-;K
sambo;-;K
saphout;-;K
saunapak;-;K
sausboom;-;K
schaatssponsor;-;K
schapenmelker;-;K
scharnierband;-;K
scheelhoek;-;K
scheepsbodem;-;K
scheepsbouwmaatschappij;-;K
scheepsijzer;-;K
scheldcolumn;-;K
schellekoord;-;K
schelpenkabinet;-;K
schietvoorschrift;-;K
schijtgeel;-;K
schildmol;-;K
schonehandenwerk;-;K
schoolman;-;K
schoolvorderingentest;-;K
schoonheidsconcours;-;K
schoorbrug;-;K
schoorsteenuren;-;K
schotelbank;-;K
schoudermuis;-;K
schouwman;-;K
schouwschuit;-;K
schubboom;-;K
schubvorst;-;K
schutjassen;-;K
schuttershof;-;K
seizoensopruiming;-;K
sektehaat;-;K
semiambtenaar;-;K
semimassief;-;K
semimetro;-;K
semioverheidsdienst;-;K
semistaatsinstelling;-;K
septemberavond;-;K
showmusicaldans;-;K
siena;-;K
sierplank;-;K
sinterklaaspret;-;K
sinterklaasverrassing;-;K
skicross;-;K
slaapbed;-;K
slaaplucht;-;K
slaghek;-;K
slagzilver;-;K
slangenboog;-;K
slangenzuil;-;K
slapshot;-;K
sleutelbloemvlinder;-;K
slingerbeen;-;K
slottoon;-;K
sluishaak;-;K
sluitmunt;-;K
smalheer;-;K
smartprincipe;-;K
smeerhout;-;K
smeltpoeder;-;K
smetbaan;-;K
sneeuwhagel;-;K
snijinrichting;-;K
snijinstrument;-;K
snijnaald;-;K
snoekbroed;-;K
snotdoek;-;K
sociëteitslid;-;K
solorivier;-;K
spangereedschap;-;K
spankeren;-;K
spannagel;-;K
spanningssituatie;-;K
specerijeilanden;-;K
specialinterestblad;-;K
speelbeurs;-;K
speelgaard;-;K
speelgoedaap;-;K
speelwoede;-;K
spekdam;-;K
spekmuis;-;K
spellingrapport;-;K
spetterpak;-;K
spiegelijzer;-;K
spinaap;-;K
spinaziegroen;-;K
spinbaas;-;K
spitsfluit;-;K
spleetvulkaan;-;K
spoedgeld;-;K
spoelvoet;-;K
spoormaker;-;K
spoorweglegger;-;K
sportwol;-;K
sprakel;-;K
springband;-;K
springschool;-;K
springvis;-;K
spuugzak;-;K
staalboom;-;K
staalwijn;-;K
staatsgalerie;-;K
staatsmoraal;-;K
staatsvergadering;-;K
stadiontribune;-;K
stadsarmenschool;-;K
stadskabel;-;K
stadspolder;-;K
stadstimmerhuis;-;K
stalbeen;-;K
stapeltafel;-;K
startverdrag;-;K
statenkwartier;-;K
statenstelsel;-;K
stedenschennis;-;K
steeldief;-;K
steeltjeszwam;-;K
steenbedding;-;K
steenbestrating;-;K
steenkar;-;K
steenmolen;-;K
steenstapeling;-;K
steenveld;-;K
steenzilver;-;K
stekelzwijn;-;K
stelmaat;-;K
steppeolifant;-;K
stergroep;-;K
sterksel;-;K
sterrendienst;-;K
sterrenzanger;-;K
steurvissen;-;K
stinkmolen;-;K
stofconstante;-;K
stokviswater;-;K
stoombootonderneming;-;K
stoomdrukkerij;-;K
stoomveer;-;K
stoomwasinrichting;-;K
stralingsthermometer;-;K
strandwolf;-;K
streptokokkeninfectie;-;K
stroomlijnkap;-;K
struikwaard;-;K
studentenkampioen;-;K
stuifbal;-;K
stukadoorsgips;-;K
subsidieperikelen;-;K
suikerconventie;-;K
suikerhars;-;K
suikerzuur;-;K
taalsterfte;-;K
